,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
773,FLAT F 23/F LE BILLIONNAIRE  ,14,13/5/2020,8.8,574,766,15331,11488,4125,122
774,FLAT B 4/F BLOCK 2 (BLOCK B) TROPICANA GARDENS ,35,13/5/2020,4.75,333,529,14264,8979,1123,17
775,FLAT A 5/F CAMBRIDGE HEIGHTS  ,17,13/5/2020,5.8,327,470,17737,12340,1252,16
776,FLAT 7 30/F LUNG FUNG HOUSE (BLOCK 2) LOWER WONG TAI SIN (1) ESTATE ,30,13/5/2020,1.1,544,-,2024,-,-,-
777,FLAT 7 25/F HONG KEUNG COURT  ,21,12/5/2020,5.53,429,579,12890,9551,-,
778,FLAT 7 32/F OI CHEUNG HOUSE (BLOCK M) STAGE 3 TSZ OI COURT,20,12/5/2020,5.39,506,663,10648,8127,-,
779,FLAT 3 5/F RAINBOW HOUSE  ,52,12/5/2020,5.01,455,-,11000,-,-,
780,FLAT B 29/F TOWER 6A LIONS RISE ,8,12/5/2020,9.6,567,736,16931,13043,1767,23
781,FLAT G 18/F TOWER 3 GRAND VIEW GARDEN ,21,11/5/2020,5.94,572,670,10381,8863,-,
782,FLAT 1 31/F LUNG WU HOUSE (BLOCK B) LUNG POON COURT ,33,11/5/2020,5.68,353,480,16091,11833,-,
783,FLAT 1 1/F TAK YIN HOUSE (BLOCK A) TAK KEUNG COURT ,19,11/5/2020,6.68,574,723,11638,9239,-,
784,NO. 14 5/F 14 NGAN FUNG STREET  ,48,11/5/2020,3.3,365,-,9041,-,3876,218
785,FLAT 8 16/F HONG KEUNG COURT  ,21,11/5/2020,7,646,870,10836,8046,-,
786,FLAT 18 17/F FUNG CHUEN COURT  ,29,8/5/2020,3.65,443,587,8239,6218,-,
787,FLAT J 9/F BLOCK 11 TSUI CHUK GARDEN ,31,8/5/2020,6.3,591,659,10660,9560,-,
788,FLAT 4 16/F OI HONG HOSUE (BLOCK L) STAGE 3 TSZ OI COURT,20,8/5/2020,5.1,506,663,10079,7692,-,
789,FLAT H 32/F BLOCK 2 SAN PO KONG PLAZA ,24,8/5/2020,6.36,417,556,15252,11439,8292,63
790,FLAT 5 16/F OI WAH HOUSE (BLOCK K) STAGE 3 TSZ OI COURT,20,8/5/2020,6.05,650,851,9308,7109,-,
791,FLAT 14 12/F ON HONG HOUSE (BLOCK B) TSZ ON COURT ,23,8/5/2020,4.75,529,752,8979,6316,-,
792,FLAT G 16/F BLOCK 13 TSUI CHUK GARDEN ,29,8/5/2020,5.9,478,538,12339,10963,-,
793,FLAT H 3/F BLOCK 2 (BLOCK B) TROPICANA GARDENS ,35,8/5/2020,5.99,420,623,14262,9615,2804,69
794,FLAT C 2/F KENSINGTON HOUSE  ,32,8/5/2020,5.5,379,460,14512,11957,-,
795,FLAT D 10/F KA WAH BUILDING  ,44,7/5/2020,3.84,288,-,13344,-,-,
796,FLAT 4 15/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,7/5/2020,4.53,338,462,13402,9805,-,
797,FLAT 10 9/F KA YING HOUSE (BLOCK B) KA KEUNG COURT ,20,7/5/2020,4.75,407,503,11671,9443,-,
798,FLAT C 9/F PO TSUI MANSION  ,33,7/5/2020,4.39,312,428,14071,10257,1218,26
799,FLAT G31 5/F LUEN HOP BUILDING  ,55,7/5/2020,2.18,219,-,9954,-,1745,23
800,FLAT H 19/F BLOCK 13 TSUI CHUK GARDEN ,29,7/5/2020,6.95,591,658,11760,10562,-,
801,FLAT 7 2/F OI KAN HOUSE (BLOCK C) STAGE 1&2 TSZ OI COURT,23,7/5/2020,4.55,554,694,8213,6556,-,
802,FLAT 10 28/F YING FUK COURT  ,19,7/5/2020,4.33,407,506,10639,8557,-,
803,FLAT B 2/F FU YAU BUILDING  ,42,7/5/2020,3.5,253,320,13834,10938,1133,15
804,FLAT G 31/F BLOCK 3 KAI TAK GARDEN ,22,7/5/2020,7.32,495,616,14788,11883,-,
805,FLAT G 5/F CHE WAH BUILDING  ,42,7/5/2020,4.75,415,-,11446,-,4836,428
806,FLAT 12 25/F CHUN WAI HOUSE (BLOCK B) TIN MA COURT ,34,6/5/2020,4.29,338,462,12692,9286,-,
807,FLAT E 29/F ASPEN CREST  ,2,6/5/2020,5.98,338,-,17692,-,1329,3
808,FLAT H 20/F CHE WAH BUILDING  ,42,6/5/2020,5.26,415,-,12675,-,-,
809,FLAT B 17/F AVA 55  ,1,6/5/2020,3.9,167,-,23353,-,1256,13
810,FLAT 6 5/F TOWER C GALAXIA ,22,6/5/2020,9.5,593,752,16020,12633,2786,79
811,FLAT A 20/F TOWER 5B LIONS RISE ,8,6/5/2020,14.38,812,1056,17709,13617,3257,26
812,NO. 36 (FLAT A) 3/F FUNG WONG MANSION  ,56,6/5/2020,7.5,510,-,14706,-,-,
813,FLAT J 27/F BLOCK 9 TSUI CHUK GARDEN ,31,5/5/2020,6.6,591,659,11168,10015,-,
814,FLAT D 7/F AVA 55  ,1,5/5/2020,5,230,-,21739,-,1222,12
815,FLAT 1 43/F TOWER B GALAXIA ,22,5/5/2020,11.1,593,751,18718,14780,3157,80
816,FLAT F 36/F THE FOREST HILLS  ,12,5/5/2020,9.68,665,931,14556,10397,4580,79
817,FLAT 2 2/F WANG MEI HOUSE (BLOCK C) TIN WANG COURT ,28,4/5/2020,7.5,645,837,11628,8961,-,
818,FLAT 2 16/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,4/5/2020,5.4,426,579,12676,9326,-,
819,FLAT 1 46/F TOWER C GALAXIA ,22,4/5/2020,9.8,593,761,16526,12878,2767,40
820,FLAT 9 4/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,29/4/2020,4.75,363,495,13085,9596,-,
821,FLAT A 7/F BAILY COURT  ,19,29/4/2020,5.21,309,525,16854,9920,1925,40
822,FLAT G36 6/F LUEN HOP BUILDING  ,55,28/4/2020,1.98,241,-,8216,-,728,-21
823,NO. 4 7/F FUNG WONG BUILDING  ,55,28/4/2020,4.18,440,-,9500,-,-,
824,FLAT E 16/F TSUI FUNG BUILDING  ,49,28/4/2020,3.48,286,-,12168,-,-,
825,FLAT C 20/F REGENT ON THE HILL  ,20,28/4/2020,12.12,844,1176,14360,10306,7170,175
826,FLAT E 32/F BLOCK 3 PHASE 1 KINGSFORD TERRACE,17,27/4/2020,5.32,431,504,12343,10556,-,
827,FLAT E 27/F BLOCK 9 TSUI CHUK GARDEN ,31,27/4/2020,6,484,540,12397,11111,-,
828,FLAT 2 5/F RAINBOW HOUSE  ,52,27/4/2020,5.73,441,-,13000,-,-,
829,FLAT 3 6/F RAINBOW HOUSE  ,52,27/4/2020,5.92,455,-,13000,-,-,
830,FLAT 6 6/F RAINBOW HOUSE  ,52,27/4/2020,5.62,432,-,13000,-,8418,557
831,FLAT 3 7/F RAINBOW HOUSE  ,52,27/4/2020,5.01,455,-,11000,-,-,
832,FLAT 2 6/F RAINBOW HOUSE  ,52,27/4/2020,5.73,441,-,13000,-,-,
833,FLAT 9 33/F SUET FUNG HOUSE (BLOCK 5) FUNG TAK ESTATE ,29,24/4/2020,2.7,407,-,6634,-,-,
834,FLAT D (NO. 24) 4/F WING LOK BUILDING  ,56,24/4/2020,3.12,395,-,7899,-,1382,36
835,FLAT 2 11/F TSZ FUNG HOUSE (BLOCK 3) FUNG TAK ESTATE ,28,24/4/2020,2.75,445,-,6180,-,-,
836,FLAT 4 10/F LUNG WU HOUSE (BLOCK B) LUNG POON COURT ,33,24/4/2020,5.4,383,520,14099,10385,-,
837,FLAT D 8/F TOWER 2 ARIA KOWLOON PEAK ,10,23/4/2020,7.98,497,642,16056,12430,1942,29
838,NO. 4 3/F 4 LION ROCK ROAD  ,54,23/4/2020,5.8,744,-,7796,-,-,
839,FLAT 13 31/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,22/4/2020,5.42,340,462,15941,11732,-,
840,FLAT C 5/F BLOCK 5 RHYTHM GARDEN ,20,22/4/2020,7.5,591,693,12690,10823,-,
841,NO. 36 2/F 36 TSEUK LUK STREET  ,56,22/4/2020,4.15,529,550,7845,7545,8260,315
842,FLAT D 15/F HIGH PLACE  ,6,22/4/2020,5.55,280,433,19821,12818,2635,1
843,FLAT 9 16/F LUNG BIK HOUSE (BLOCK F) LUNG POON COURT ,33,22/4/2020,5.5,383,520,14360,10577,-,
844,FLAT C 9/F ASPEN CREST  ,2,22/4/2020,4.45,223,-,19955,-,1671,22
845,FLAT B 23/F TOWER 1 LIONS RISE ,8,22/4/2020,11.68,660,853,17697,13693,2144,26
846,FLAT D 12/F ON LEE BUILDING  ,50,21/4/2020,5.58,426,650,13099,8585,1238,36
847,NO. 63 (FRONT) 4/F TAK FUNG HOUSE  ,50,21/4/2020,3.22,390,-,8256,-,5494,381
848,FLAT 3 28/F TAK WA HOUSE (BLOCK B) TAK KEUNG COURT ,19,20/4/2020,5.74,404,509,14203,11273,-,
849,FLAT E 15/F KELLIE MANSION  ,39,20/4/2020,3.7,255,319,14510,11599,1706,27
850,FLAT 11 10/F WING TUNG HOUSE TUNG TAU (II) ESTATE ,30,17/4/2020,3.8,494,-,7692,-,-,
851,FLAT 8 23/F FU TUNG HOUSE TUNG TAU (II) ESTATE ,35,17/4/2020,2.7,358,-,7542,-,-,
852,FLAT A 12/F BLOCK 5 RHYTHM GARDEN ,20,17/4/2020,7.2,584,686,12329,10496,-,
853,NO. 53 2/F 53 SOUTH WALL ROAD  ,52,17/4/2020,7,658,870,10638,8046,8154,180
854,FLAT 4 9/F OI HONG HOSUE (BLOCK L) STAGE 3 TSZ OI COURT,20,17/4/2020,5.2,506,663,10277,7843,-,
855,FLAT 7 16/F FUNG HEI HOUSE (BLOCK A) FUNG LAI COURT ,23,17/4/2020,5.64,559,701,10089,8046,-,
856,FLAT 16 6/F MUI YUEN HOUSE (BLOCK 14) CHUK YUEN NORTH ESTATE ,33,17/4/2020,3.05,485,-,6289,-,-,
857,FLAT 4 23/F TAI TUNG HOUSE TUNG TAU (II) ESTATE ,35,17/4/2020,2.7,423,-,6383,-,-,
858,FLAT 16 33/F MUI YUEN HOUSE (BLOCK 14) CHUK YUEN NORTH ESTATE ,33,17/4/2020,3.3,485,-,6804,-,-,
859,FLAT 1 16/F TOWER B GALAXIA ,22,16/4/2020,9.99,593,751,16847,13302,2940,84
860,FLAT H 17/F THE FOREST HILLS  ,12,16/4/2020,7,439,627,15945,11164,4537,163
861,FLAT H 34/F BLOCK 1 PHASE 2 KINGSFORD TERRACE,17,15/4/2020,7.18,592,694,12128,10346,-,
862,FLAT 8 3/F LUNG CHAK HOUSE (BLOCK 9) LOWER WONG TAI SIN (1) ESTATE ,29,15/4/2020,2.9,377,-,7692,-,-,
863,FLAT 4 29/F MUI YUEN HOUSE (BLOCK 14) CHUK YUEN NORTH ESTATE ,33,15/4/2020,3.07,489,-,6268,-,-,
864,FLAT 1 4/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,15/4/2020,4.56,351,479,12991,9520,-,
865,NO. 40 3/F KAM ON BUILDING  ,48,15/4/2020,3.98,564,-,7057,-,-,
866,FLAT A 6/F ASPEN CREST  ,2,15/4/2020,6,353,-,16997,-,1596,14
867,FLAT F 2/F BLOCK 7 TSUI CHUK GARDEN ,31,15/4/2020,3.28,431,480,7610,6833,-,
868,FLAT 8 25/F SUET FUNG HOUSE (BLOCK 5) FUNG TAK ESTATE ,29,14/4/2020,2.7,385,-,7013,-,-,
869,FLAT 15 6/F CHUN HONG HOUSE (BLOCK E) TIN MA COURT ,34,9/4/2020,5.5,415,567,13253,9700,-,
870,FLAT 6 22/F TOWER C GALAXIA ,22,9/4/2020,9.8,593,751,16526,13049,2061,63
871,FLAT 4 1/F FU NING HOUSE (BLOCK B) FU KEUNG COURT ,27,9/4/2020,7.7,645,826,11938,9322,-,
872,FLAT D 20/F TOWER 6 ARIA KOWLOON PEAK ,10,9/4/2020,6.75,425,538,15882,12546,1197,17
873,FLAT B 9/F NO. 10 SOUTH WALL ROAD  ,17,9/4/2020,5.8,330,475,17576,12211,4500,241
874,FLAT H 26/F BLOCK 10 RHYTHM GARDEN ,20,8/4/2020,5.75,484,567,11880,10141,-,
875,FLAT 5 16/F OI CHEUNG HOUSE (BLOCK M) STAGE 3 TSZ OI COURT,20,8/4/2020,6.28,650,851,9662,7380,-,
876,FLAT D 19/F ASPEN CREST  ,2,8/4/2020,4.15,211,-,19668,-,1667,6
877,FLAT D 36/F TOWER 5 GRAND VIEW GARDEN ,21,8/4/2020,6.42,584,685,10993,9372,-,
878,FLAT E 11/F TSUI FUNG BUILDING  ,49,8/4/2020,3.44,286,500,12021,6876,3417,134
879,FLAT 4 32/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,8/4/2020,4.72,338,462,13959,10212,-,
880,FLAT K 9/F TOWER 1 GRAND VIEW GARDEN ,21,8/4/2020,4.59,424,497,10825,9235,-,
881,NO. 16 4/F 16-18 NGA TSIN LONG ROAD  ,47,8/4/2020,4.85,466,-,10408,-,-,
882,FLAT A 17/F HANG ON BUILDING  ,40,7/4/2020,4.68,319,429,14655,10897,1654,23
883,FLAT A 12/F HOI HUNG BUILDING  ,29,7/4/2020,5.2,368,527,14130,9867,8534,171
884,FLAT 8 42/F TOWER D GALAXIA ,22,7/4/2020,9.1,517,656,17602,13872,7837,205
885,FLAT 8 7/F FU HONG HOUSE (BLOCK C) FU KEUNG COURT ,27,7/4/2020,5.7,401,514,14214,11089,-,
886,FLAT 9 26/F TOI FUNG HOUSE (BLOCK 4) FUNG TAK ESTATE ,28,6/4/2020,4.14,485,-,8532,-,-,
887,FLAT C 11/F TOWER 1 ARIA KOWLOON PEAK ,10,6/4/2020,10.8,755,981,14305,11009,2925,37
888,FLAT 22 22/F KING TAI COURT  ,0,6/4/2020,3.16,-,-,-,-,-,
889,FLAT 5 2/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,6/4/2020,4.95,383,520,12924,9519,-,
890,FLAT 14 9/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,6/4/2020,4.3,426,579,10094,7427,-,
891,FLAT C 6/F BLOCK 1 SAN PO KONG PLAZA ,24,6/4/2020,7.8,609,821,12808,9501,8486,95
892,FLAT C 17/F ON LEE BUILDING  ,50,3/4/2020,4.35,386,550,11269,7909,5807,540
893,FLAT 5 3/F LUNG SAN HOUSE (BLOCK A) LUNG POON COURT ,33,3/4/2020,5.43,340,462,15971,11753,-,
894,FLAT B 7/F AVA 55  ,1,3/4/2020,3.56,166,-,21446,-,1218,6
895,FLAT 22 29/F PIK FUNG HOUSE (BLOCK 2) FUNG TAK ESTATE ,29,3/4/2020,3.25,443,-,7336,-,-,
896,FLAT C 9/F KELLIE MANSION  ,39,3/4/2020,4.26,338,472,12604,9025,7590,270
897,FLAT 4 21/F WANG YUEN HOUSE (BLOCK B) TIN WANG COURT ,28,3/4/2020,5.83,645,837,9039,6965,-,
898,FLAT H 26/F BLOCK 2 HSIN KUANG CENTRE ,34,2/4/2020,6.23,412,535,15121,11645,1165,25
899,FLAT D 27/F BLOCK 1 PHASE 2 KINGSFORD TERRACE,17,2/4/2020,6,482,566,12448,10601,-,
900,FLAT D 18/F GENIUS COURT  ,18,2/4/2020,5.9,316,491,18671,12016,5825,58
901,FLAT E 12/F TOWER 5 ARIA KOWLOON PEAK ,10,2/4/2020,10,722,930,13850,10753,3806,61
902,FLAT C 43/F BLOCK 2 BEL AIR HEIGHTS ,21,1/4/2020,7.68,454,585,16916,13128,-,
903,FLAT F 17/F BLOCK 3 (BLOCK C) TROPICANA GARDENS ,35,1/4/2020,5.3,333,529,15916,10019,5387,314
904,FLAT A2 18/F BLOCK A HONG KEUNG MANSION ,49,31/3/2020,8.7,823,-,10571,-,-,
905,FLAT E 20/F EVERGREEN TOWERS  ,45,31/3/2020,6.93,512,648,13535,10694,-,
906,FLAT 7 2/F FU TUNG HOUSE TUNG TAU (II) ESTATE ,35,31/3/2020,2.88,443,-,6501,-,-,
907,FLAT 18 4/F CHEUNG TUNG HOUSE TUNG TAU (II) ESTATE ,27,31/3/2020,3.18,267,-,11910,-,-,
908,FLAT F 14/F BLOCK 2 (BLOCK B) TROPICANA GARDENS ,35,31/3/2020,5.2,333,515,15616,10097,3507,183
909,FLAT 2 10/F WANG MEI HOUSE (BLOCK C) TIN WANG COURT ,28,31/3/2020,5.8,645,837,8992,6930,-,
910,FLAT 34 16/F NGAN FUNG HOUSE (BLOCK 7) FUNG TAK ESTATE ,29,31/3/2020,2.7,-,-,-,-,-,
911,NO. 34A 1/F WAH HING HOUSE  ,50,31/3/2020,4,417,-,9592,-,-,
912,FLAT 2 18/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,30/3/2020,6.45,426,579,15141,11140,-,
913,WHOLE 27/F THE PRINCE PLACE  ,8,30/3/2020,18,848,1248,21226,14423,1867,21
914,FLAT D (NO. 24) 2/F WING LOK BUILDING  ,56,30/3/2020,3,395,-,7595,-,-,
915,NO. 108 (FLAT B) 3/F WING TAK BUILDING  ,51,27/3/2020,3.2,374,-,8556,-,-,
916,FLAT 8 11/F WONG TUNG HOUSE TUNG TAU (II) ESTATE ,32,27/3/2020,3.36,436,-,7706,-,-,
917,FLAT J 22/F BLOCK 8 RHYTHM GARDEN ,20,27/3/2020,7.13,587,688,12147,10363,-,
918,FLAT A 13/F BLOCK 1 BEL AIR HEIGHTS ,21,27/3/2020,7.08,449,570,15768,12421,-,
919,FLAT G 19/F BLOCK 5 RHYTHM GARDEN ,20,27/3/2020,7.18,589,691,12190,10391,-,
920,FLAT A 30/F THE FOREST HILLS  ,12,26/3/2020,6.78,439,627,15444,10813,4326,94
921,FLAT A 5/F PO TSUI MANSION  ,33,26/3/2020,4.23,339,478,12478,8849,8305,101
922,FLAT 16 31/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,26/3/2020,5,351,479,14245,10438,-,
923,FLAT 16 32/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,26/3/2020,4.6,351,479,13105,9603,-,
924,FLAT 16 24/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,26/3/2020,4.35,351,479,12393,9081,-,
925,FLAT E 11/F BLOCK 14 TSUI CHUK GARDEN ,29,25/3/2020,5.6,484,540,11570,10370,-,
926,FLAT F 19/F ASPEN CREST  ,2,25/3/2020,3.65,198,-,18434,-,1626,-6
927,FLAT G 29/F BLOCK 3 PHASE 1 KINGSFORD TERRACE,17,25/3/2020,8,589,691,13582,11577,-,
928,FLAT C 17/F MANNING THEATRE BUILDING  ,47,25/3/2020,4,478,550,8366,7271,5357,389
929,FLAT E 21/F TOWER 5 ARIA KOWLOON PEAK ,10,25/3/2020,10.38,722,930,14377,11161,3787,52
930,NO. 52 5/F 52 LUNG KONG ROAD  ,62,25/3/2020,2,568,-,3521,-,-,
931,FLAT 9 15/F LUNG CHEUNG HOUSE (BLOCK E) LUNG POON COURT ,33,25/3/2020,5.38,353,480,15241,11208,-,
932,FLAT J 8/F ON LEE BUILDING  ,50,23/3/2020,4.18,328,500,12744,8360,4697,407
933,FLAT 6 11/F KING TAI COURT  ,0,23/3/2020,2.3,-,-,-,-,-,
934,FLAT 5 11/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,23/3/2020,5.41,340,462,15912,11710,-,
935,FLAT A 19/F BLOCK 4 KAI TAK GARDEN ,19,23/3/2020,7.43,649,807,11448,9207,-,
936,FLAT 2 2/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,23/3/2020,4.88,415,567,11759,8607,-,
937,FLAT 8 22/F OI FU HOUSE (BLOCK G) STAGE 3 TSZ OI COURT,20,20/3/2020,5.13,506,663,10138,7738,-,
938,FLAT 16 5/F TSZ FUNG HOUSE (BLOCK 3) FUNG TAK ESTATE ,28,20/3/2020,4.17,533,-,7820,-,-,
939,FLAT 21 29/F TUNG YUEN HOUSE (BLOCK 13) CHUK YUEN NORTH ESTATE ,33,19/3/2020,3.33,489,-,6810,-,-,
940,FLAT B 1/F JENFAIR BUILDING  ,41,19/3/2020,3.98,298,-,13356,-,1432,43
941,FLAT 7 14/F FUNG CHUEN COURT  ,29,19/3/2020,4.11,544,719,7555,5716,-,
942,FLAT 4 32/F OI YUE HOUSE (BLOCK H) STAGE 3 TSZ OI COURT,20,19/3/2020,5.15,506,663,10178,7768,-,
943,FLAT 6 42/F TOWER D GALAXIA ,22,19/3/2020,10,593,751,16863,13315,3979,208
944,NO. 68 2/F TONG AN MANSION  ,57,19/3/2020,4.03,496,-,8125,-,-,
945,FLAT K 18/F TOWER 1 GRAND VIEW GARDEN ,21,19/3/2020,5.1,424,497,12028,10262,-,
946,FLAT 6 (NO. 93) 2/F CHEONG TAI BUILDING  ,57,19/3/2020,4.3,422,-,10190,-,-,
947,FLAT 14 23/F TAI TUNG HOUSE TUNG TAU (II) ESTATE ,35,19/3/2020,3.44,443,-,7761,-,-,
948,FLAT 5 28/F FUNG HEI HOUSE (BLOCK A) FUNG LAI COURT ,23,19/3/2020,4,407,511,9828,7828,-,
949,FLAT A 3/F BLOCK 5 PHASE 2 KINGSFORD TERRACE,17,18/3/2020,6.28,590,693,10644,9062,-,
950,NO. 60 3/F TONG AN MANSION  ,57,18/3/2020,4.06,544,-,7463,-,-,
951,FLAT 8 15/F OI FU HOUSE (BLOCK G) STAGE 3 TSZ OI COURT,20,17/3/2020,4.98,506,663,9842,7511,-,
952,FLAT 16 3/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,17/3/2020,4.23,351,479,12051,8831,-,
953,FLAT C 35/F TOWER 5A LIONS RISE ,8,17/3/2020,9.78,567,734,17249,13324,3192,21
954,FLAT 27 11/F TSZ FUNG HOUSE (BLOCK 3) FUNG TAK ESTATE ,28,17/3/2020,3.49,267,-,13064,-,-,
955,FLAT G 9/F ASPEN CREST  ,2,17/3/2020,4.23,214,-,19766,-,1630,11
956,FLAT 8 19/F CHUN WAI HOUSE (BLOCK B) TIN MA COURT ,34,13/3/2020,4.2,351,479,11966,8768,-,
957,FLAT 1 22/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,13/3/2020,6.05,383,520,15796,11635,-,
958,FLAT F 12/F BLOCK 2 HSIN KUANG CENTRE ,34,12/3/2020,5.96,382,502,15602,11873,3209,109
959,FLAT C 9/F BLOCK 1 HSIN KUANG CENTRE ,34,12/3/2020,5.95,382,502,15576,11853,1758,32
960,FLAT A 20/F SAU MING COURT (BLOCK 1) YUE XIU PLAZA ,25,11/3/2020,7.7,566,756,13604,10185,-,
961,FLAT 8 5/F YIU TUNG HOUSE TUNG TAU (II) ESTATE ,34,10/3/2020,2.46,358,-,6880,-,-,
962,FLAT 8 18/F TOWER C GALAXIA ,22,9/3/2020,8.33,517,656,16112,12698,3344,96
963,FLAT 4 13/F FU YUE HOUSE (BLOCK A) FU KEUNG COURT ,29,9/3/2020,5.93,645,845,9194,7018,-,
964,FLAT 15 12/F HONG KEUNG COURT  ,21,9/3/2020,4.93,433,583,11386,8456,-,
965,FLAT A 11/F DRAGON GLORY MANSION  ,27,9/3/2020,4,220,355,18182,11268,792,25
966,FLAT 3 13/F TOWER B GALAXIA ,22,6/3/2020,9.36,517,656,18104,14268,1774,30
967,FLAT C 12/F ASPEN CREST  ,2,6/3/2020,4.41,223,-,19776,-,1640,19
968,FLAT H 15/F FUNG CHEUNG HOUSE  ,48,5/3/2020,5.1,474,600,10759,8500,-,
969,FLAT D 6/F AVA 55  ,1,5/3/2020,4.85,230,-,21078,-,1169,16
970,FLAT B 9/F AVA 55  ,1,5/3/2020,3.35,166,-,20181,-,1195,3
971,FLAT F 20/F BLOCK 2 BEL AIR HEIGHTS ,21,5/3/2020,9.38,657,826,14277,11356,-,
972,FLAT H 48/F BLOCK 2 BEL AIR HEIGHTS ,21,5/3/2020,7.28,454,585,16035,12444,-,
973,FLAT 5 17/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,5/3/2020,4.17,338,461,12331,9041,-,
974,FLAT A 3/F 36 SOUTH WALL ROAD  ,38,5/3/2020,2.83,250,-,11320,-,-,
975,FLAT 1 5/F RAINBOW HOUSE  ,52,5/3/2020,22,304,-,72368,-,-,
976,FLAT B 17/F THE AVERY  ,6,4/3/2020,6.56,316,439,20759,14943,2250,25
977,FLAT C 3/F BLOCK 3 PHASE 1 KINGSFORD TERRACE,17,4/3/2020,6.6,592,694,11149,9510,-,
978,FLAT 35 7/F NGAN FUNG HOUSE (BLOCK 7) FUNG TAK ESTATE ,29,4/3/2020,2,-,-,-,-,-,
979,FLAT K 31/F BLOCK 1 PHASE 2 KINGSFORD TERRACE,17,4/3/2020,5.3,422,495,12559,10707,-,
980,FLAT 8 31/F OI WAI HOUSE (BLOCK A) STAGE 1&2 TSZ OI COURT,23,4/3/2020,4.48,401,516,11172,8682,-,
981,FLAT C 35/F BLOCK 2 KAI TAK GARDEN ,22,4/3/2020,5.8,554,674,10469,8605,-,
982,FLAT 4 23/F PANG CHING COURT  ,29,3/3/2020,5.75,489,642,11759,8956,-,
983,FLAT E 1/F SUN ON HOUSE  ,44,3/3/2020,2.9,313,-,9265,-,-,
984,FLAT E 31/F REGENT ON THE HILL  ,20,3/3/2020,8.31,477,688,17427,12082,1283,90
985,FLAT E 33/F TOWER 6 ARIA KOWLOON PEAK ,10,28/2/2020,10,713,918,14025,10893,1988,19
986,NO. 73 1/F 73 NAM KOK ROAD  ,68,28/2/2020,15,1210,-,12397,-,-,
987,FLAT C 5/F GRAND VIEW COURT  ,47,28/2/2020,11.9,733,-,16235,-,-,
988,FLAT G 16/F BLOCK 3 RHYTHM GARDEN ,20,28/2/2020,7.23,589,691,12275,10463,-,
989,FLAT E 22/F TOWER 6 ARIA KOWLOON PEAK ,10,27/2/2020,9.5,713,918,13324,10349,3620,45
990,FLAT 4 22/F OI CHUNG HOUSE (BLOCK F) STAGE 1&2 TSZ OI COURT,23,27/2/2020,9.07,645,808,14056,11220,-,
991,FLAT 2 34/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,26/2/2020,5.7,415,567,13735,10053,-,
992,FLAT B 17/F BLOCK 13 TSUI CHUK GARDEN ,29,26/2/2020,5.5,484,540,11364,10185,-,
993,FLAT 2 6/F TOA YUEN HOUSE (BLOCK 15) CHUK YUEN NORTH ESTATE ,31,25/2/2020,2.65,443,-,5982,-,-,
994,FLAT 6 32/F LUNG BIK HOUSE (BLOCK F) LUNG POON COURT ,33,25/2/2020,6.3,426,579,14789,10881,-,
995,FRONT 4/F 92 NGA TSIN WAI ROAD  ,55,25/2/2020,3,403,-,7444,-,-,
996,FLAT E 12/F BLOCK 1 RHYTHM GARDEN ,20,24/2/2020,5.65,431,506,13109,11166,-,
997,FLAT 2 6/F TOWER D GALAXIA ,22,24/2/2020,9.05,517,656,17505,13796,2297,47
998,FLAT B 35/F TOWER 5B LIONS RISE ,8,24/2/2020,13.8,812,1056,16995,13068,3199,10
999,FLAT G 24/F BLOCK 2 (BLOCK B) TROPICANA GARDENS ,35,24/2/2020,6.4,408,640,15686,10000,3663,215
1000,FLAT G 1/F BLOCK 6 TSUI CHUK GARDEN ,31,24/2/2020,4.7,433,482,10855,9751,-,
1001,NO. 51A (FLAT G) 1/F FUNG WAH HOUSE  ,50,24/2/2020,2,241,-,8299,-,-,
1002,FLAT 18 19/F TSZ FUNG HOUSE (BLOCK 3) FUNG TAK ESTATE ,28,21/2/2020,3.26,445,-,7326,-,-,
1003,FLAT 4 5/F LUNG KEI HOUSE (BLOCK D) LUNG POON COURT ,33,20/2/2020,5.62,383,520,14668,10804,-,
