,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
439,FLAT D 26/F TOWER 2 ISLAND CREST ,11,8/10/2020,19.3,805,1088,23975,17739,3878,38
440,FLAT A 1/F JADE COURT  ,23,8/10/2020,4.3,-,-,-,-,8524,158
441,FLAT 5 19/F BLOCK A NEW FORTUNE HOUSE ,47,7/10/2020,6.6,400,480,16500,13750,3682,152
442,FLAT J 21/F TWO．ARTLANE  ,0,7/10/2020,6.95,-,-,-,-,-,-
443,FLAT 1 19/F BLOCK A KA FU BUILDING ,38,7/10/2020,9.1,527,672,17268,13542,2139,36
444,FLAT B 14/F KAM HING BUILDING  ,37,7/10/2020,5.25,326,448,16104,11719,5932,591
445,FLAT B2 14/F BLOCK B BELCHER COURT ,35,7/10/2020,7.48,374,479,20000,15616,2816,56
446,FLAT C 18/F TOWER 3 HARBOUR VIEW GARDEN ,26,7/10/2020,8.33,386,515,21580,16175,4481,180
447,NO. 151 2/F 151 THIRD STREET  ,71,7/10/2020,18.8,693,1100,27128,17091,-,
448,FLAT C 23/F SHUN TAI BUILDING   (with roof),28,6/10/2020,6,295,475,20339,12632,2057,14
449,FLAT E 13/F TOWER 1 THE MERTON ,16,6/10/2020,10,470,659,21277,15175,3906,143
450,FLAT E 9/F TWO．ARTLANE  ,0,6/10/2020,6.87,-,-,-,-,-,-
451,FLAT K 10/F TOWER 3 THE MERTON ,16,6/10/2020,10,482,629,20747,15898,1699,28
452,FLAT 3 12/F TAK LEE BUILDING  ,34,6/10/2020,4,201,310,19900,12903,1447,25
453,FLAT 7B 11/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,6/10/2020,3.7,269,-,13755,-,4159,214
454,FLAT E 22/F CHESTER COURT  ,33,6/10/2020,6.5,349,422,18625,15403,-,
455,FLAT F 15/F SUM WAY MANSION  ,47,6/10/2020,6.6,355,472,18592,13983,2390,52
456,NO. 335 1/F 335 DES VOEUX ROAD WEST  ,64,6/10/2020,13,550,-,23636,-,-,
457,FLAT F 33/F THE NOVA  ,4,6/10/2020,21.5,764,-,28141,-,1595,11
458,FLAT 3 14/F BLOCK A MEI SUN LAU ,40,6/10/2020,4.8,366,465,13115,10323,2039,23
459,FLAT E 11/F TOWER 1 THE MERTON ,16,5/10/2020,10,470,659,21277,15175,5731,213
460,FLAT A13 6/F BLOCK A PHASE 3 KWAN YICK BUILDING,42,5/10/2020,5.55,374,480,14840,11563,8765,308
461,FLAT E 8/F WO FAT BUILDING  ,45,5/10/2020,5.68,295,-,19254,-,-,
462,FLAT E 19/F PO TAK MANSION  ,36,30/9/2020,5.25,297,420,17677,12500,3881,172
463,FLAT B 37/F TOWER 2 ISLAND CREST ,11,30/9/2020,16,554,751,28881,21305,3876,21
464,FLAT A 2/F BRILLIANT COURT  ,40,30/9/2020,6.05,469,529,12900,11437,1301,-3
465,FLAT 19 7/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,30/9/2020,5.7,370,480,15405,11875,1130,8
466,FLAT B3 15/F BLOCK B BELCHER COURT ,35,30/9/2020,8,385,486,20779,16461,1910,32
467,FLAT D 3/F KENNEDY TOWN CENTRE  ,26,30/9/2020,10.68,558,717,19140,14895,9127,259
468,FLAT 5 20/F BLOCK A SMITHFIELD TERRACE ,34,30/9/2020,4.8,221,293,21719,16382,3476,115
469,FLAT B 21/F BLOCK C CHONG YIP CENTRE ,39,30/9/2020,6.8,376,459,18085,14815,4312,249
470,FLAT C (NO. 20A) 6/F YUE YEE MANSION  ,62,30/9/2020,11.06,552,-,20036,-,4261,799
471,FLAT J 18/F THE NOVA  ,4,29/9/2020,10.88,499,-,21804,-,1989,-1
472,FLAT B 22/F GRAND SCHOLAR  ,14,29/9/2020,9.33,440,632,21205,14763,2532,46
473,FLAT A 3/F KUK FUNG BUILDING  ,47,29/9/2020,6.95,428,563,16238,12345,4051,248
474,FLAT C 17/F THE SAIL AT VICTORIA  ,11,29/9/2020,10.9,497,663,21932,16440,4102,64
475,FLAT A 19/F BLOCK 1 CAYMAN RISE ,20,29/9/2020,12.5,642,808,19470,15470,5101,239
476,FLAT A 5/F MEI WAH MANSION  ,40,28/9/2020,4,254,380,15748,10526,1888,16
477,FLAT 1 10/F BLOCK B NAM HUNG MANSION ,46,28/9/2020,6.38,391,480,16317,13292,-,
478,FLAT D 8/F VIKING COURT  ,33,28/9/2020,6.26,336,427,18631,14660,4655,218
479,FLAT D 4/F IVY TOWER (BLOCK 2) WESTERN GARDEN ,38,28/9/2020,8.8,546,619,16117,14216,1032,13
480,FLAT C 38/F IVY ON BELCHER'S  ,16,28/9/2020,9,396,556,22727,16187,3104,64
481,FLAT 5C 20/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,25/9/2020,4,269,-,14870,-,-,
482,FLAT E 21/F TOWER 2 ISLAND CREST ,11,25/9/2020,10.88,459,623,23704,17464,3854,47
483,FLAT C 14/F KENNEDY TOWN CENTRE  ,26,24/9/2020,12.38,586,766,21126,16162,-,
484,FLAT C 9/F ASPEN COURT  ,30,24/9/2020,6.78,328,470,20671,14426,6731,389
485,FLAT 8 6/F BLOCK A PEARL COURT ,40,24/9/2020,7.88,435,505,18115,15604,3657,119
486,FLAT B 5/F FU MOON BUILDING  ,34,24/9/2020,5.6,353,538,15864,10409,-,
487,FLAT C 20/F SHUN FAI BUILDING  ,27,24/9/2020,6.45,323,493,19969,13083,5548,366
488,FLAT K 12/F TOWER 3 THE MERTON ,16,24/9/2020,10,482,629,20747,15898,5277,241
489,FLAT B 37/F SOHO 189  ,8,24/9/2020,22.38,882,1179,25374,18982,3314,19
490,FLAT B 12/F HILL COURT  ,25,24/9/2020,6.48,309,433,20971,14965,4084,216
491,FLAT A 7/F FU GA BUILDING  ,39,23/9/2020,5.46,330,435,16545,12552,1284,25
492,FLAT 15 14/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,23/9/2020,5.6,370,480,15135,11667,1398,29
493,FLAT H 30/F BLOCK 2 SMITHFIELD COURT ,35,23/9/2020,7.1,335,408,21194,17402,5278,390
494,FLAT A 31/F HIGH WEST  ,6,23/9/2020,12.48,524,712,23817,17528,1777,-2
495,FLAT E 23/F TOWER 2 ISLAND CREST ,11,23/9/2020,10.7,459,623,23312,17175,3856,30
496,FLAT I (NO. 3) 7/F MAY SUN BUILDING  ,56,22/9/2020,5.15,480,-,10729,-,-,
497,FLAT A 4/F VIKING COURT  ,33,21/9/2020,5.55,287,366,19338,15164,7987,466
498,FLAT 1 (NO. 352) 9/F CHUNG AH MANSION  ,56,21/9/2020,7.88,704,-,11193,-,3991,194
499,FLAT B 11/F WO YICK MANSION  ,26,21/9/2020,6.18,335,479,18448,12902,8435,144
500,FLAT B 10/F BLOCK B MEI SUN LAU ,40,21/9/2020,4.25,238,275,17857,15455,2211,47
501,FLAT 3 18/F LUEN YAU APARTMENTS  ,48,18/9/2020,5.95,397,-,14987,-,-,
502,FLAT 2 33/F BLOCK B SMITHFIELD TERRACE ,34,18/9/2020,6.15,281,370,21886,16622,8410,182
503,FLAT B 23/F JADE COURT  ,23,18/9/2020,4.83,-,-,-,-,1411,19
504,FLAT A 5/F BOHEMIAN HOUSE  ,3,18/9/2020,11.13,466,-,23884,-,1518,14
505,FLAT C 3/F KIU SHING BUILDING  ,53,18/9/2020,3.8,383,-,9922,-,3984,130
506,FLAT A 31/F KENNEDY TOWN CENTRE  ,26,18/9/2020,8.8,477,611,18449,14403,5272,189
507,FLAT A 7/F IMPERIAL TERRACE  ,21,17/9/2020,6,292,469,20548,12793,1942,21
508,FLAT 17 7/F YIP CHEONG (CHEUNG) BUILDING  ,50,17/9/2020,5.35,465,600,11505,8917,1413,14
509,FLAT A 15/F TOWER 1 THE MERTON ,16,17/9/2020,15.9,651,887,24424,17926,5385,215
510,FLAT B 20/F SEA VIEW MANSION  ,41,17/9/2020,5.9,340,430,17353,13721,1217,18
511,FLAT A 15/F EIGHT SOUTH LANE  ,5,17/9/2020,7.43,323,-,23003,-,2058,9
512,FLAT 22 16/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,17/9/2020,6,370,480,16216,12500,-,
513,FLAT 5 4/F LUEN YAU APARTMENTS  ,48,17/9/2020,5,323,500,15480,10000,6189,684
514,FLAT B 23/F KAM HO COURT   (with roof),32,16/9/2020,5.28,233,357,22661,14790,1557,29
515,FLAT F 5/F BOHEMIAN HOUSE  ,3,16/9/2020,6.9,263,-,26236,-,1571,13
516,FLAT 2 3/F BLOCK A KA ON BUILDING ,32,16/9/2020,7.55,482,655,15664,11527,1106,25
517,FLAT F 30/F ONE．ARTLANE  ,1,15/9/2020,10.2,301,-,33879,-,-,-
518,FLAT B 14/F REX BUILDING  ,30,15/9/2020,4.18,229,364,18253,11484,2889,47
519,FLAT C 10/F BOHEMIAN HOUSE  ,3,15/9/2020,7.65,342,-,22368,-,1575,17
520,FLAT F 3/F GREENVIEW COURT   (with roof),32,15/9/2020,2.95,117,139,25214,21223,1222,34
521,FLAT C 21/F KO NGA COURT  ,27,14/9/2020,7.08,311,423,22765,16738,-,
522,FLAT C 8/F TREASURE COURT  ,32,14/9/2020,5.3,301,415,17608,12771,3797,169
523,FLAT F 16/F ON FAT BUILDING  ,47,14/9/2020,5.95,362,461,16436,12907,-,
524,FLAT D 5/F MUI FUNG APARTMENTS  ,57,14/9/2020,4.53,343,-,13207,-,3079,51
525,FLAT D 33/F TOWER 1 ISLAND CREST ,11,11/9/2020,18.8,774,1029,24289,18270,3609,25
526,FLAT A 1/F SHUN FAI BUILDING  ,27,11/9/2020,7.53,323,484,23313,15558,2671,57
527,FLAT A 50/F TOWER 2 THE MERTON ,16,11/9/2020,11.76,507,697,23195,16872,4175,142
528,FLAT A 20/F MAN KWONG COURT  ,23,11/9/2020,7.1,364,460,19505,15435,3493,129
529,FLAT C 9/F TOWER 2 THE MERTON ,16,10/9/2020,9.75,470,638,20745,15282,5688,217
530,FLAT G 32/F TOWER 2 THE MERTON ,16,10/9/2020,10.8,490,666,22041,16216,5710,186
531,FLAT B 14/F GOODWILL GARDEN  ,25,10/9/2020,5.68,270,455,21037,12484,1544,31
532,FLAT A 13/F PO TAK MANSION  ,36,10/9/2020,6.03,322,448,18727,13460,3785,183
533,FLAT B 19/F HARBOUR ONE  ,8,9/9/2020,18,662,895,27190,20112,3756,37
534,FLAT A 6/F WING WAH BUILDING  ,34,8/9/2020,3.28,-,-,-,-,8671,310
535,FLAT B 21/F BLOCK 1 HOI SING BUILDING ,29,7/9/2020,6.32,327,491,19327,12872,4039,162
536,FLAT B 8/F NO. 15 WESTERN STREET  ,0,7/9/2020,9.93,340,-,29191,-,-,-
537,NO. 9 5/F 9-11 NORTH STREET  ,46,7/9/2020,7.1,340,-,20882,-,4117,303
538,FLAT B 48/F MANHATTAN HEIGHTS  ,20,4/9/2020,10,450,610,22222,16393,44073,144
539,FLAT B 24/F BLOCK 2 DRAGONFAIR GARDEN ,28,4/9/2020,6.63,307,429,21596,15455,-,
540,FLAT C3 6/F BLOCK C PHASE 2 KWAN YICK BUILDING,43,4/9/2020,5.5,404,-,13614,-,4199,233
541,FLAT C 9/F LUN FUNG COURT  ,26,4/9/2020,6.8,369,526,18428,12928,2876,77
542,FLAT G 11/F KING'S HILL  ,3,4/9/2020,9.6,390,-,24615,-,1720,14
543,FLAT B 19/F FUNG YU BUILDING  ,40,4/9/2020,5.7,299,375,19064,15200,4542,192
544,FLAT 6 19/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,3/9/2020,6.2,370,-,16757,-,-,
545,FLAT A 1/F KAM FAI HOUSE  ,43,2/9/2020,2.35,-,-,-,-,-,
546,FLAT 2 7/F BLOCK A HOI TAO BUILDING ,54,2/9/2020,4.78,314,-,15223,-,2099,59
547,FLAT C 28/F ONE．ARTLANE  ,1,2/9/2020,8.45,253,-,33386,-,-,-
548,FLAT B 35/F THE NOVA  ,4,2/9/2020,11.28,495,-,22788,-,1491,-7
549,FLAT A 30/F BLOCK 2 CONNAUGHT GARDEN ,35,1/9/2020,7.85,340,450,23088,17444,-,
550,FLAT D 25/F KENNEDY TOWN CENTRE  ,26,1/9/2020,12,558,717,21505,16736,-,
551,FLAT A 7/F TOWER 3 HARBOUR VIEW GARDEN ,26,1/9/2020,7.35,405,539,18148,13636,4842,259
552,FLAT C 13/F CHING TAK BUILDING  ,53,1/9/2020,4,265,-,15094,-,2051,39
553,FLAT B 20/F ONE．ARTLANE  ,1,1/9/2020,8.3,257,-,32296,-,696,3
554,NO. 314 3/F FUK SHING BUILDING  ,54,1/9/2020,9,505,600,17822,15000,-,
555,NO. 367 5/F 367 QUEEN'S ROAD WEST   (with roof),52,31/8/2020,6.3,544,-,11581,-,8096,0
556,FLAT A 23/F LA MAISON DU NORD  ,17,31/8/2020,7.6,327,508,23242,14961,1913,38
557,FLAT 4 2/F BLOCK A MEI SUN LAU ,40,28/8/2020,6.68,366,465,18251,14366,4854,410
558,FLAT 1 12/F BLOCK B SMITHFIELD TERRACE ,34,28/8/2020,5.44,281,370,19352,14697,-,
559,NO. 2 (FLAT A) 5/F SUNG HING BUILDING  ,51,28/8/2020,4.28,266,-,16079,-,-,
560,FLAT B 3/F KO CHUN COURT  ,23,28/8/2020,6,367,564,16349,10638,4123,186
561,FLAT H 12/F TOWER 3 THE MERTON ,16,27/8/2020,7.25,313,401,23163,18080,1441,25
562,FLAT A 15/F ELITE COURT  ,18,27/8/2020,10.6,527,833,20114,12725,1139,26
563,FLAT 6 7/F BLOCK A NEW FORTUNE HOUSE ,47,26/8/2020,5.85,400,480,14625,12188,4482,255
564,FLAT 2 5/F HANG SING MANSION  ,48,26/8/2020,5.88,390,-,15077,-,-,
565,FLAT A1 18/F LUNGGA MANSION  ,42,26/8/2020,4.6,265,380,17358,12105,3578,122
566,FLAT C 12/F WAI TAK BUILDING  ,52,25/8/2020,5.2,363,-,14325,-,1113,14
567,FLAT F 21/F TOWER 2 NOVUM WEST ,1,25/8/2020,11.09,366,-,30314,-,-,-
568,FLAT D 23/F IVY ON BELCHER'S  ,16,25/8/2020,10.5,535,752,19626,13963,3943,133
569,FLAT G 25/F BLOCK 2 CONNAUGHT GARDEN ,35,25/8/2020,6.75,334,442,20210,15271,2853,50
570,FLAT B 31/F LEXINGTON HILL  ,6,24/8/2020,18.3,739,987,24763,18541,3093,53
571,FLAT D 9/F WO YICK MANSION  ,26,24/8/2020,5.78,348,492,16609,11748,3975,207
572,FLAT 5 2/F BLOCK A PEARL COURT ,40,24/8/2020,6.19,395,467,15671,13255,-,
573,FLAT B 16/F CHEONG YUE MANSION  ,40,21/8/2020,4.95,233,339,21245,14602,1783,34
574,FLAT 26 20/F KWAN YICK BUILDING PHASE 1 PHASE 1 KWAN YICK BUILDING,46,21/8/2020,6.2,370,480,16757,12917,4041,232
575,NO. 52 3/F 52-54 BELCHER'S STREET  ,55,21/8/2020,6.28,591,-,10626,-,-,
576,FLAT 8 12/F BLOCK C HOI TAO BUILDING ,54,21/8/2020,4.65,340,-,13676,-,5444,615
577,FLAT B 17/F KO NGA COURT  ,27,20/8/2020,6.8,311,423,21865,16076,3839,113
578,FLAT A 14/F NICE GARDEN  ,28,20/8/2020,8.3,464,629,17888,13196,4788,225
579,FLAT B 17/F LUEN WAH MANSION  ,45,20/8/2020,6.16,379,-,16240,-,3546,926
580,FLAT 6 35/F BLOCK A SMITHFIELD TERRACE ,34,20/8/2020,5.3,221,289,23982,18339,2326,78
581,FLAT B 23/F TSUI KING COURT  ,29,19/8/2020,6.28,363,526,17300,11939,6968,293
582,FLAT A 18/F PO TAK MANSION  ,36,18/8/2020,5.5,322,448,17081,12277,6033,664
583,FLAT A 1/F KA FAI COURT  ,32,18/8/2020,7.5,399,523,18797,14340,3435,103
584,FLAT D 45/F TOWER 1 ISLAND CREST ,11,18/8/2020,20.45,765,1029,26732,19874,3363,23
585,FLAT D 21/F ANDES PLAZA  ,26,18/8/2020,5.8,319,449,18182,12918,864,-6
586,FLAT A 22/F SMITH COURT   (with roof),37,17/8/2020,6,330,494,18182,12146,2203,41
